metric,date,value
How do you expect your firm to be performing in 12 months compared to now?,2012-12-01,16.312056737588655
Much weaker,2012-12-01,19.951923076923077
Index value,2012-12-01,69.47115384615384
International trade: Not active internationally (% SMEs),2012-12-01,10.576923076923077
About the same,2012-12-01,30.814639905548997
Somewhat weaker,2012-12-01,48.05194805194805
Much weaker,2012-12-01,21.133412042502954
Canada - outlook on 12 months,2013-01-01,65.18218623481782
Canada - outlook on 3 months,2013-01-01,59.743040685224834
Number of responses,2013-01-01,0.5711833549157719
Margin of error,2013-01-01,988.0
Long-term index (12 months),2013-01-01,3.1177953385813106
Construction,2013-01-01,59.48275862068966
Wholesale,2013-01-01,60.69364161849711
Retail,2013-01-01,63.88235294117647
Transportation,2013-01-01,62.82051282051282
"Info., arts, recreation",2013-01-01,64.57142857142857
"Finance, insur. realty",2013-01-01,57.97872340425532
"Prof., business services",2013-01-01,68.85245901639344
Health & education serv.,2013-01-01,69.72789115646259
Hospitality,2013-01-01,67.741935483871
Personal services,2013-01-01,62.376237623762385
Newfoundland & Lab.,2013-01-01,57.56302521008403
Prince Edward Is.,2013-01-01,63.26086956521739
Quebec,2013-01-01,68.15286624203823
Ontario,2013-01-01,53.23741007194245
Manitoba,2013-01-01,64.01869158878505
Saskatchewan,2013-01-01,59.66386554621849
Alberta,2013-01-01,62.956204379562045
British Columbia,2013-01-01,63.35478680611424
Short-term index,2013-01-01,63.84615384615385
Agriculture,2013-01-01,65.94827586206897
Natural resources*,2013-01-01,70.3883495145631
Construction,2013-01-01,63.8676844783715
Retail,2013-01-01,53.98230088495575
"Info., arts, recreation",2013-01-01,50.467289719626166
"Finance, insur. realty",2013-01-01,56.188118811881196
"Prof., business services",2013-01-01,59.174311926605505
Health & education serv.,2013-01-01,57.01219512195122
Hospitality,2013-01-01,55.172413793103445
Personal and other services,2013-01-01,62.962962962962955
Newfoundland & Lab.,2013-01-01,63.286713286713294
Prince Edward Is.,2013-01-01,62.0056497175141
Nova Scotia,2013-01-01,59.6938775510204
New Brunswick,2013-01-01,44.85981308411214
Quebec,2013-01-01,56.27906976744186
Manitoba,2013-01-01,65.95744680851064
Saskatchewan,2013-01-01,46.484375
Alberta,2013-01-01,55.8252427184466
British Columbia,2013-01-01,53.153153153153156
Survey results (% response),2013-01-01,57.05882352941177
How do you expect your firm to be performing in 12 months compared to now?,2013-01-01,55.50811272416738
Much stronger,2013-01-01,59.75609756097561
Somewhat stronger,2013-01-01,59.45945945945947
About the same,2013-01-01,64.58333333333333
Somewhat weaker,2013-01-01,57.41239892183288
Accounts receivable,2013-01-01,6.169154228855722
Better than normal,2013-01-01,37.114427860696516
Normal,2013-01-01,44.776119402985074
Worse than normal,2013-01-01,10.049751243781095
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2013-01-01,1.890547263681592
"Land, buildings, renovations",2013-01-01,12.443778110944528
None of the above,2013-01-01,66.56671664167916
"Currently, what is the general business situation of your company?",2013-01-01,20.98950524737631
"In the next year, how much do you expect average prices to change?",2013-01-01,7.568238213399503
Price Reduction,2013-01-01,68.4863523573201
0% change,2013-01-01,23.945409429280396
0.015,2013-01-01,17.962184873949578
0.02,2013-01-01,39.180672268907564
0.025,2013-01-01,17.857142857142858
0.03,2013-01-01,16.80672268907563
0.035,2013-01-01,39.390756302521005
0.055,2013-01-01,43.90992835209826
+6.0% or greater,2013-01-01,44.01228249744115
Avg price plans,2013-01-01,12.077789150460594
0% change,2013-01-01,5.626326963906582
0.005,2013-01-01,31.634819532908704
0.01,2013-01-01,4.670912951167728
0.015,2013-01-01,7.749469214437367
0.02,2013-01-01,4.35244161358811
0.025,2013-01-01,12.951167728237792
0.03,2013-01-01,5.095541401273886
0.035,2013-01-01,10.934182590233545
0.04,2013-01-01,1.910828025477707
0.045,2013-01-01,3.0785562632696393
0.05,2013-01-01,0.10615711252653928
0.055,2013-01-01,7.112526539278131
+6.0% or greater,2013-01-01,0.6369426751592357
Avg wage plans,2013-01-01,4.140127388535031
"Fuel, energy",2013-01-01,1.5159235668789808
Product inputs,2013-01-01,2.569593147751606
"Capital equipment, technology",2013-01-01,29.336188436830835
Occupancy,2013-01-01,5.139186295503212
Insurance,2013-01-01,8.565310492505352
"Taxes, regulations",2013-01-01,5.460385438972163
Fuel costs ,2013-01-01,18.843683083511777
Electricity costs,2013-01-01,6.9593147751606
Other energy costs,2013-01-01,10.706638115631693
What factors are limiting your ability to increase sales or production?,2013-01-01,1.7130620985010707
Insufficient domestic demand,2013-01-01,3.1049250535331905
Insufficient foreign demand,2013-01-01,0.10706638115631692
Shortage of skilled labour,2013-01-01,5.032119914346895
Shortage of un/semi-skilled labour,2013-01-01,0.32119914346895073
Shortage of working capital,2013-01-01,2.141327623126338
Product distribution constraints,2013-01-01,1.5663811563169163
How are your expected full-time employment levels to change in the next 3 or 4 months?,2013-01-01,54.51680672268907
Up,2013-01-01,49.57983193277311
Same,2013-01-01,17.331932773109244
Down,2013-01-01,19.95798319327731
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2013-01-01,20.168067226890756
Up,2013-01-01,21.84873949579832
Same,2013-01-01,45.79831932773109
Down,2013-01-01,60.39915966386554
Much stronger,2013-01-01,36.44957983193277
Somewhat stronger,2013-01-01,9.34873949579832
About the same,2013-01-01,35.189075630252105
Somewhat weaker,2013-01-01,14.600840336134455
Much weaker,2013-01-01,23.214285714285715
Index value,2013-01-01,3.7815126050420167
International trade: Exporting (selling abroad + a mix of both) %SMEs,2013-01-01,6.8277310924369745
How do you expect your firm to be performing in 12 months compared to now?,2013-01-01,15.336134453781513
Much weaker,2013-01-01,26.152197213290464
Index value,2013-01-01,66.13076098606645
International trade: Not active internationally (% SMEs),2013-01-01,7.717041800643088
About the same,2013-01-01,37.0177267987487
Somewhat weaker,2013-01-01,45.776850886339936
Much weaker,2013-01-01,17.205422314911367
Canada - outlook on 12 months,2013-02-01,66.39004149377593
Canada - outlook on 3 months,2013-02-01,64.72222222222223
Number of responses,2013-02-01,0.30174851091533395
Margin of error,2013-02-01,964.0
Long-term index (12 months),2013-02-01,3.1563674693640706
Construction,2013-02-01,60.46511627906976
Wholesale,2013-02-01,61.9718309859155
Retail,2013-02-01,65.625
Transportation,2013-02-01,64.78260869565217
"Info., arts, recreation",2013-02-01,67.3913043478261
"Finance, insur. realty",2013-02-01,60.98901098901099
"Prof., business services",2013-02-01,67.1875
Health & education serv.,2013-02-01,67.53731343283582
Hospitality,2013-02-01,72.6744186046512
Personal services,2013-02-01,66.83673469387755
Newfoundland & Lab.,2013-02-01,56.785714285714285
Prince Edward Is.,2013-02-01,61.622807017543856
Quebec,2013-02-01,69.23076923076923
Ontario,2013-02-01,53.62318840579711
Manitoba,2013-02-01,64.54545454545455
Saskatchewan,2013-02-01,61.60714285714286
Alberta,2013-02-01,64.62585034013605
British Columbia,2013-02-01,64.36126932465419
Short-term index,2013-02-01,62.08333333333333
Agriculture,2013-02-01,69.08396946564885
Natural resources*,2013-02-01,71.04072398190046
Construction,2013-02-01,64.75195822454309
Retail,2013-02-01,55.28455284552846
"Info., arts, recreation",2013-02-01,57.37951807228916
"Finance, insur. realty",2013-02-01,60.37735849056604
"Prof., business services",2013-02-01,61.80555555555556
Health & education serv.,2013-02-01,67.0103092783505
Hospitality,2013-02-01,57.14285714285714
Personal and other services,2013-02-01,65.78947368421052
Newfoundland & Lab.,2013-02-01,65.11627906976744
Prince Edward Is.,2013-02-01,68.3641975308642
Nova Scotia,2013-02-01,61.34020618556701
New Brunswick,2013-02-01,45.52845528455284
Quebec,2013-02-01,56.94444444444444
Manitoba,2013-02-01,66.90140845070422
Saskatchewan,2013-02-01,46.8503937007874
Alberta,2013-02-01,57.42574257425743
British Columbia,2013-02-01,56.79611650485437
Survey results (% response),2013-02-01,62.007168458781365
How do you expect your firm to be performing in 12 months compared to now?,2013-02-01,58.52813852813853
Much stronger,2013-02-01,57.89473684210527
Somewhat stronger,2013-02-01,68.0
About the same,2013-02-01,67.4129353233831
Somewhat weaker,2013-02-01,60.41095890410959
Accounts receivable,2013-02-01,7.8028747433264884
Better than normal,2013-02-01,37.67967145790554
Normal,2013-02-01,41.478439425051334
Worse than normal,2013-02-01,11.190965092402465
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2013-02-01,1.8480492813141685
"Land, buildings, renovations",2013-02-01,13.531353135313532
None of the above,2013-02-01,63.366336633663366
"Currently, what is the general business situation of your company?",2013-02-01,23.102310231023104
"In the next year, how much do you expect average prices to change?",2013-02-01,10.440251572327044
Price Reduction,2013-02-01,64.65408805031447
0% change,2013-02-01,24.90566037735849
0.015,2013-02-01,16.48590021691974
0.02,2013-02-01,34.924078091106296
0.025,2013-02-01,19.95661605206074
0.03,2013-02-01,20.498915401301517
0.035,2013-02-01,41.54013015184382
0.055,2013-02-01,41.251325556733825
+6.0% or greater,2013-02-01,44.75079533404029
Avg price plans,2013-02-01,13.997879109225874
0% change,2013-02-01,5.856832971800434
0.005,2013-02-01,33.18872017353579
0.01,2013-02-01,5.748373101952278
0.015,2013-02-01,8.676789587852495
0.02,2013-02-01,3.470715835140998
0.025,2013-02-01,13.665943600867678
0.03,2013-02-01,4.663774403470716
0.035,2013-02-01,8.24295010845987
0.04,2013-02-01,1.193058568329718
0.045,2013-02-01,2.1691973969631237
0.05,2013-02-01,0.21691973969631237
0.055,2013-02-01,8.785249457700651
+6.0% or greater,2013-02-01,0.43383947939262474
Avg wage plans,2013-02-01,3.68763557483731
"Fuel, energy",2013-02-01,1.4083514099783079
Product inputs,2013-02-01,1.9501625135427951
"Capital equipment, technology",2013-02-01,30.985915492957744
Occupancy,2013-02-01,7.042253521126761
Insurance,2013-02-01,8.450704225352112
"Taxes, regulations",2013-02-01,5.52546045503792
Fuel costs ,2013-02-01,18.526543878656554
Electricity costs,2013-02-01,6.825568797399784
Other energy costs,2013-02-01,8.017334777898158
What factors are limiting your ability to increase sales or production?,2013-02-01,1.4084507042253522
Insufficient domestic demand,2013-02-01,2.925243770314193
Insufficient foreign demand,2013-02-01,0.0
Shortage of skilled labour,2013-02-01,5.417118093174431
Shortage of un/semi-skilled labour,2013-02-01,0.0
Shortage of working capital,2013-02-01,2.925243770314193
Product distribution constraints,2013-02-01,1.5579631635969664
How are your expected full-time employment levels to change in the next 3 or 4 months?,2013-02-01,60.95444685466378
Up,2013-02-01,46.529284164859
Same,2013-02-01,20.824295010845987
Down,2013-02-01,23.752711496746205
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2013-02-01,19.522776572668114
Up,2013-02-01,19.95661605206074
Same,2013-02-01,45.22776572668113
Down,2013-02-01,60.30368763557483
Much stronger,2013-02-01,38.06941431670282
Somewhat stronger,2013-02-01,8.134490238611713
About the same,2013-02-01,33.839479392624725
Somewhat weaker,2013-02-01,16.377440347071584
Much weaker,2013-02-01,23.210412147505423
Index value,2013-02-01,4.0130151843817785
International trade: Exporting (selling abroad + a mix of both) %SMEs,2013-02-01,9.761388286334057
How do you expect your firm to be performing in 12 months compared to now?,2013-02-01,15.726681127982648
Much weaker,2013-02-01,26.629834254143645
Index value,2013-02-01,66.74033149171271
International trade: Not active internationally (% SMEs),2013-02-01,6.629834254143646
About the same,2013-02-01,43.01310043668122
Somewhat weaker,2013-02-01,43.122270742358076
Much weaker,2013-02-01,13.864628820960698
Canada - outlook on 12 months,2013-03-01,62.82161234991423
Canada - outlook on 3 months,2013-03-01,63.2998171846435
Number of responses,2013-03-01,0.34782007199656295
Margin of error,2013-03-01,1166.0
Long-term index (12 months),2013-03-01,2.869966322021371
Construction,2013-03-01,58.50340136054422
Wholesale,2013-03-01,62.97229219143576
Retail,2013-03-01,65.40342298288509
Transportation,2013-03-01,64.52282157676348
"Info., arts, recreation",2013-03-01,62.807017543859644
"Finance, insur. realty",2013-03-01,63.366336633663366
"Prof., business services",2013-03-01,69.86301369863013
Health & education serv.,2013-03-01,64.88549618320612
Hospitality,2013-03-01,72.0858895705522
Personal services,2013-03-01,67.0
Newfoundland & Lab.,2013-03-01,58.98876404494382
Prince Edward Is.,2013-03-01,62.737642585551335
Quebec,2013-03-01,69.23076923076923
Ontario,2013-03-01,54.054054054054056
Manitoba,2013-03-01,60.15625
Saskatchewan,2013-03-01,59.2
Alberta,2013-03-01,66.5137614678899
British Columbia,2013-03-01,63.74722838137472
Short-term index,2013-03-01,63.28125
Agriculture,2013-03-01,71.83098591549296
Natural resources*,2013-03-01,66.82926829268293
Construction,2013-03-01,65.625
Retail,2013-03-01,52.919708029197075
"Info., arts, recreation",2013-03-01,61.229946524064175
"Finance, insur. realty",2013-03-01,63.77952755905512
"Prof., business services",2013-03-01,62.28448275862068
Health & education serv.,2013-03-01,64.39393939393939
Hospitality,2013-03-01,62.365591397849464
Personal and other services,2013-03-01,67.6923076923077
Newfoundland & Lab.,2013-03-01,66.66666666666666
Prince Edward Is.,2013-03-01,69.2556634304207
Nova Scotia,2013-03-01,60.824742268041234
New Brunswick,2013-03-01,57.012195121951216
Quebec,2013-03-01,60.12145748987854
Manitoba,2013-03-01,67.85714285714286
Saskatchewan,2013-03-01,47.46376811594203
Alberta,2013-03-01,59.32203389830509
British Columbia,2013-03-01,59.82905982905983
Survey results (% response),2013-03-01,66.44518272425249
How do you expect your firm to be performing in 12 months compared to now?,2013-03-01,60.97079715864246
Much stronger,2013-03-01,59.756097560975604
Somewhat stronger,2013-03-01,69.06474820143885
About the same,2013-03-01,67.44791666666667
Somewhat weaker,2013-03-01,63.698630136986296
Accounts receivable,2013-03-01,6.9580731489741305
Better than normal,2013-03-01,34.611953612845674
Normal,2013-03-01,42.64049955396967
Worse than normal,2013-03-01,12.667261373773417
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2013-03-01,3.1222123104371096
"Land, buildings, renovations",2013-03-01,13.180515759312321
None of the above,2013-03-01,60.74498567335244
"Currently, what is the general business situation of your company?",2013-03-01,26.074498567335244
"In the next year, how much do you expect average prices to change?",2013-03-01,7.1973827699018535
Price Reduction,2013-03-01,68.04798255179935
0% change,2013-03-01,24.7546346782988
